,IC1931,IC1932,ACM1B,AC740NEW,UC7650,CA2050CYB,IC1003BK,CVL1084,ACM62B,CA2016WB,CA3602,AC208K12,CA1001WBML,AC967,AC968,IC1003BR,CA3810,CA2002,AC6008,CA2011WB,IS4000,CA2014WB,IC1940,AC960,AC104,AC204,PS2350,IMC7RD,IMC7BK,AC201,ACM7000,AC63B,ACM7002,AC401,ACM7003,CAMP44,AC400MV,AC404,ACM51B,ACM940,AC8002,AC851B,AC8003,CA3610,CA3908,AC100B,ACM90B,CA3614,CA2988,AC8000,CA3001RB,PS2500,IC1930,CA3550RB,AC840,ACM7000K12,CVL1064RB,CA2012RB,CA3488,CA3050,CA3350,AC202B,ACM70B,ACM60B,CA2022,CA3090,PS2370,MRMS3203,AC200B,CA2027,MRMS3204,CA2026,CA3001WB,AC850,CA2014RB,MRMS3201,MRMS3307,MRMS3306,ACM500RB,CA1001WB,MRMS3305,MRMS3448,CVL1065B,CA2880,CA3092BT,MRMS3304,UC7450,IC900,MRMS3206,HE200RB,MRMS3209,ACM6004
12/4/2015,0,0,0,0,0,0,0,13.75,0,2501.25,2376,0,0,0,0,0,0,0,6283.2,134,0,250.25,0,0,0,603.75,0,0,0,379.48,355.1,0,605.2,0,54.25,0,28.8,23,9,0,12.65,608,1025.55,0,0,3.65,1050,0,0,0,203.4,0,0,109.5,0,0,246.45,25.5,0,0,0,0,110,0,0,43,54.95,0,0,0,0,0,1341.6,1466.05,25.5,0,0,0,1573.25,1449.6,0,0,0,0,0,0,0,0,0,15.6,0,0
12/5/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2015,0,0,17.94,0,0,0,0,110,95,1421.97,648.45,0,0,0,0,0,343,0,0,-8.96,0,50.05,0,991.2,319.2,11163.07,239.7,0,0,16.74,1217.15,0,321.2,0,0,18.21,0,399.88,49.02,0,0,0,0,0,0,0,26.31,0,41.73,55,84.75,0,30,438,1523.69,0,172.11,170,0,0,0,0,1090.48,4.59,0,172,0,0,143.55,0,0,132.08,124.8,0,0,0,0,0,746.75,0,0,0,15.85,723.32,0,0,0,20.57,0,444.6,0,0
12/8/2015,0,0,0,0,22,0,0,41.25,1.9,66.05,12.15,0,0,0,0,0,0,0,8.8,6.7,0,57.2,60,0,0,8621.99,0,0,0,14.32,648.6,0,35.6,0,0,0,0,615.2,22.11,0,0,0,0,0,0,0,24.54,0,27.82,0,50.85,0,0,292,0,0,243.37,8.5,0,0,0,0,4.4,0,0,21.5,0,0,9.9,0,0,108,0,594,255,0,0,0,0,0,0,0,22.19,180.83,0,0,0,0,0,54.6,0,0
12/9/2015,0,0,3.01,0,0,0,0,13.75,0,636.7,1308.15,0,0,0,0,0,98,0,0,163.06,0,371.8,0,0,0,5453.02,0,0,0,202.9,87.1,0,53.4,14.18,0,18.35,0,11.5,15,20.73,0,304,0,0,0,0,5.25,0,0,14.71,203.4,0,30,85.32,202.58,0,0,246.5,0,0,0,0,1137.4,0,0,881.5,0,0,346.5,0,0,468,1435.2,88,39.74,0,0,0,3400.25,0,0,0,0,0,0,0,0,0,0,7.8,0,0
12/10/2015,0,0,0,0,0,0,0,0,0,834.77,1044,0,0,0,0,0,0,0,0,134,0,71.5,0,1416,0,1159.2,119.85,0,0,0,13.4,0,3568.9,0,0,0,0,1380,0,0,253,266,193.5,0,0,0,15.75,0,0,110,50.85,0,0,182.5,1892.1,0,0,433.5,0,0,0,641.35,1540,0,0,172,0,0,247.5,0,0,144,15.6,-7.43,59.5,0,0,0,72.5,0,0,25,31.7,1766.57,0,0,0,0,0,0,0,0
12/11/2015,0,0,31.5,0,0,0,0,13.75,1140,365.5,156.15,0,0,0,0,0,49,0,8.8,0,0,0,0,0,88.9,1610,0,0,0,21.48,107.2,0,124.6,0,0,0,0,34.5,7.5,0,0,0,0,0,0,10.95,15.75,0,27.82,0,16.95,0,60,255.5,0,0,4.65,68,0,0,0,4184.65,963.64,0,0,301,0,0,396,0,0,18,46.8,374,8.5,0,0,0,291,0,0,0,15.85,644.55,0,0,0,0,0,333.58,0,0
12/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/2015,0,0,45,0,0,0,0,453.75,0,728.37,396,0,0,0,0,0,147,0,0,40.2,0,293.15,0,0,0,1706.6,0,0,0,35.8,46.55,0,89,0,282.1,0,0,0,2.03,20.73,0,608,503.1,0,0,15.88,47.25,0,0,22,90.68,0,0,450.32,204.4,0,9.3,17,0,0,0,0,133.65,0,0,150.5,0,0,4.95,0,0,217.8,374.4,66,79.92,0,0,0,1234.35,28.8,0,0,15.85,18.78,0,0,0,20.57,0,23.4,0,0
12/15/2015,0,0,22.5,0,0,0,0,110,47.5,154.53,1177.2,0,0,0,0,0,0,0,0,160.8,0,121.55,0,4212.6,0,6090.41,0,0,0,7.16,53.95,0,97.9,0,0,0,7.2,326.13,2.03,0,0,0,0,0,0,3.65,14.18,0,0,121,90.68,0,0,158.78,53.55,0,13.95,102,0,0,0,0,13.2,0,0,1053.5,54.95,0,4.95,0,0,0,3541.2,220,2384.86,0,0,0,0,0,0,0,0,46.6,0,0,0,0,0,171.6,0,0
12/16/2015,0,0,6.08,0,29.7,0,0,165,-32.3,5.65,156.6,0,0,0,0,0,0,0,44,121.3,0,14.3,0,1062,0,49213.8,0,0,0,451.08,26.8,0,89.92,508.8,0,274.4,0,275.51,21.8,0,0,0,0,0,0,91.25,21,0,13.91,355.85,67.8,0,0,182.5,142.8,0,114.86,0,0,0,0,5732.14,662.2,0,0,150.5,54.95,0,495,0,0,0,46.8,0,34,0,0,0,219.35,192,0,0,0,445.12,0,0,0,0,0,7.8,0,0
12/17/2015,0,0,3.11,0,0,0,0,330,0,198.55,1669.68,0,0,0,0,0,49,0,140.8,9.25,0,-7.15,150,88.5,133,3414.33,0,0,0,7.16,13.4,0,676.4,0,0,233.24,0,0,0,0,1644.5,0,0,0,0,0,0,0,0,0,423.75,0,0,292,17.85,0,0,17,0,0,0,26.28,121.6,0,0,381.84,0,0,9.9,0,0,49.68,46.8,0,720.46,0,0,0,2900,9.6,0,0,31.7,0,0,0,0,0,0,0,0,0
12/18/2015,0,0,0,0,0,0,0,467.5,0,1299.5,1764,0,0,0,0,0,49,0,0,0,0,374.52,0,35.4,0,16164.4,79.9,0,0,7.16,237.95,0,0,-10.6,0,0,540,0,3.57,0,860.2,0,367.65,0,0,0,0,0,0,11,33.9,0,0,0,142.8,0,17.49,17,0,0,0,13658.85,1320,86.5,0,29.67,0,0,316.8,0,0,0,15.6,374,93.5,0,0,0,400.4,0,0,0,31.7,0,0,0,0,0,0,15.6,0,15.96
12/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2015,0,0,0,0,0,0,0,165,2712.74,107.05,130.32,0,0,0,0,0,147,0,0,362.75,0,60.93,0,70.8,0,2287.52,39.95,0,0,35.8,590.5,0,213.6,0,0,0,7.2,7.13,4.14,542.5,-126.5,0,0,0,0,3.65,0,0,13.91,0,186.45,0,0,365,53.55,0,6.42,8.5,0,0,0,1587.5,8.28,0,0,608.02,109.9,0,0,0,0,0,46.8,0,221,0,0,0,1812.5,124.8,0,0,0,27.82,0,0,36,0,0,7.8,0,0
12/22/2015,0,0,3.11,0,0,0,0,426.25,114,63.75,1256.4,0,0,0,0,0,294,0,0,33.5,0,21.45,3570,0,15.83,715.65,39.95,0,0,765.4,0,0,21.18,0,0,0,172.8,-14.26,193.35,141.67,1012,0,19.35,0,0,0,0,0,459.03,303.6,322.72,0,0,36.5,0,0,538.41,17,0,0,0,183.96,0,0,0,43,0,0,0,0,0,18,0,528,125.8,0,0,0,993.25,0,0,0,19.02,180.83,0,0,49.68,20.57,0,101.4,0,0
12/23/2015,0,0,3.15,0,0,0,0,27.5,1520,-11.3,158.4,0,0,0,0,0,49,0,0,0,0,88.66,0,88.5,0,0,0,0,0,-7.16,33.5,0,12.46,508.8,0,13.72,0,1437.5,15,0,0,0,0,0,0,730,10.5,0,0,0,101.7,0,0,219,17.85,0,162.75,416.5,0,0,0,901.7,220,0,0,94.6,0,0,0,0,0,0,124.8,0,11.9,0,0,0,0,9.6,0,0,25.36,27.82,0,0,0,0,0,7.8,0,159.6
12/24/2015,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0,0,0,147,0,0,0,0,-7.15,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,1396.1,0,0,0,0,0,0,0,0,73.5,0,0,0,67.8,0,0,36.5,17.85,0,0,136,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,13.91,0,0,0,0,0,7.8,0,0
12/25/2015,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,14.3,0,17.7,0,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,13.91,0,0,0,0,0,7.8,0,0
12/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2015,0,0,2.25,0,0,0,0,82.5,807.5,561.61,252,0,0,0,0,0,49,0,0,0,0,393.25,0,0,0,0,39.95,0,0,44.38,0,0,0,0,0,54.88,7.2,0,217.8,0,0,0,0,0,210,3.65,0,0,0,264,254.25,0,0,219,71.4,0,51.15,17,0,0,0,0,2215.4,0,0,567.6,0,0,9.9,0,0,0,124.8,44,110.5,0,0,0,0,0,0,0,3.17,125.19,0,0,90,0,0,0,0,0
12/29/2015,0,0,22.5,0,0,0,0,4482.5,570,39.55,1022.4,0,0,0,0,0,0,0,0,13.4,0,14.3,0,0,6.65,0,0,0,0,443.92,13.4,0,676.4,508.8,54.25,101.53,21.6,27.6,0,620,0,0,0,0,70,0,273,0,0,0,16.95,0,60,36.5,0,0,32.55,8.5,0,0,0,0,0,0,0,43,54.95,0,0,0,0,25.2,3198,0,69.7,0,0,0,4350,1152,0,0,3.17,47.29,0,0,0,20.57,0,405.6,0,0
12/30/2015,0,0,2.25,0,0,70.8,0,0,3.42,30.51,324,0,0,0,0,0,0,0,0,6.7,0,27.17,0,389.4,0,96.6,39.95,0,0,0,13.4,0,2189.4,0,0,19.21,0,0,0,263.5,12.65,2090,0,0,1680,0,483,0,27.82,0,220.35,0,0,160.6,35.7,0,9.3,297.5,0,0,0,0,0,0,0,223.6,0,0,0,0,0,0,0,176,-23.8,0,0,0,0,-9.6,0,0,0,41.73,0,0,0,20.57,0,0,0,0
12/31/2015,0,0,0,0,0,0,0,0,1235,412.45,1152,0,0,0,0,0,98,0,0,67,0,78.65,0,0,0,595.7,0,0,0,1346.08,214.4,0,2536.5,0,108.5,0,0,-34.5,45,0,0,0,0,0,70,0,0,0,0,0,16.95,0,0,0,17.85,0,-1.86,255,0,0,0,0,4.4,0,0,51.6,0,0,9.9,0,0,75.6,93.6,0,0,0,0,0,1450,19.2,0,0,0,13.91,0,0,0,0,0,0,0,0
1/1/2016,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,39.95,0,0,0,6.7,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2016,0,0,7.65,0,0,0,0,0,1140,57.63,244.8,0,0,0,0,0,196,0,0,73.7,0,78.65,0,17.7,0,33.81,39.95,0,22,157.52,20.1,0,2732.3,180.2,0,0,28.8,0,27.6,0,0,0,0,0,70,7.3,787.5,0,13.91,0,67.8,0,0,248.2,17.85,0,0,0,0,0,0,0,2245.32,0,0,322.5,0,0,9.9,0,0,25.2,237.12,220,17,0,0,0,145,0,0,0,6.34,69.55,0,0,18,0,0,0,0,78.19
1/5/2016,0,0,22.5,0,0,0,0,0,28.5,600.03,108,0,0,0,0,0,49,0,0,26.8,0,21.45,0,0,27.93,394.45,39.95,0,0,21.48,392.62,0,49.84,21.2,0,0,7.2,303.6,0,15.5,1012,0,3386.25,0,140,0,1942.5,0,13.91,0,284.76,0,0,-36.5,17.85,0,257.61,161.5,0,0,0,0,660,0,0,116.1,0,0,0,0,0,0,5397.6,286,25.5,0,0,60,246.5,0,0,0,0,13.91,0,0,0,0,0,7.8,0,0
1/6/2016,0,0,7.65,0,0,0,0,0,0,151.42,144,0,0,0,0,0,0,0,0,9.38,0,7.15,0,1062,0,0,0,0,0,14.32,13.4,0,0,1028.2,0,0,7.2,48.3,7.2,93,113.85,0,38.7,0,0,0,5.25,125,0,0,0,0,0,124.1,0,0,252.03,0,0,0,0,0,19.8,0,0,64.5,0,0,148.5,0,0,0,15.6,1575.2,42.5,0,0,0,4531.25,384,0,0,0,0,0,0,72,0,0,0,0,0
1/7/2016,0,0,0,0,0,0,0,0,5.32,56.5,972,0,0,0,0,0,49,0,8.8,9.38,0,557.7,0,0,319.2,51745.4,0,0,0,50.12,18.76,1.85,12.46,0,0,19.21,7.2,16.1,-16.5,1829,0,0,0,0,70,3.65,31.5,0,0,30.8,0,0,30,87.6,17.85,0,23.25,722.5,0,0,0,4445,3605.8,0,0,21.5,0,0,0,0,0,0,0,550,34,0,0,0,9744,0,0,0,3.17,13.91,0,0,43.2,0,0,15.6,0,0
1/8/2016,0,0,13.05,0,0,0,0,0,5280.1,106.22,122.4,0,0,0,0,0,0,0,0,0,0,14.3,0,0,13.3,3657.92,39.95,0,0,3164.6,2361.08,0,0,-21.2,0,0,1224,8280,5.1,217,0,0,0,0,140,7.3,0,0,0,0,16.95,0,30,73,35.7,0,19.53,85,0,0,0,9533.89,2884.2,0,0,30.1,0,0,0,0,0,0,46.8,-44,34,0,0,0,833.75,0,0,0,15.85,13.91,0,0,0,0,0,15.6,0,0
1/9/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2016,0,0,12.17,0,0,0,0,0,2099.5,462.29,374.76,0,0,0,0,0,98,0,105.6,0,0,557.7,30,0,0,578.85,39.95,0,0,14.32,1095.2,0,251,70.4,0,0,86.4,3921.5,33.62,0,25.3,380,154.8,0,70,25.55,21,0,0,785.51,74.75,0,0,657,17.85,0,109.61,8.5,0,0,0,635,375,0,0,473,109.9,0,0,0,0,0,0,22,42.5,0,0,0,725,0,0,0,22.19,319.93,0,0,0,20.57,0,18.8,0,0
1/12/2016,0,0,111.57,0,0,0,0,0,60.8,361.6,684,0,0,0,0,0,0,0,88,46.9,0,278.85,0,0,232.75,0,0,0,0,21.48,0,0,0,513.15,0,0,144,0,21.2,2114.36,0,0,0,0,70,0,183.75,0,13.91,0,33.9,0,0,36.5,35.7,0,0,25.5,0,0,0,0,207.4,0,0,293.28,164.85,0,0,0,0,0,31.2,0,0,0,0,0,204.4,0,0,0,0,53.13,0,0,0,20.57,20,397.8,0,0
1/13/2016,0,0,0,0,0,0,0,0,495.56,179.79,266.76,0,0,0,0,0,98,0,0,28.35,0,21.45,0,0,0,0,0,0,0,0,-6.7,0,0,0,0,0,720,1150,0,0,0,38,193.5,0,420,0,724.5,0,0,4015,95.6,0,0,73,17.85,0,4.65,0,0,0,0,952.5,1914,0,0,21.5,0,0,1242.45,0,0,0,15.6,682,23.98,0,0,0,-65.25,9.6,0,0,6.34,33.52,0,0,72,20.57,0,0,0,0
1/14/2016,0,0,2.25,0,0,8.85,0,4331.25,199.5,543,180,0,0,0,0,0,49,0,26.4,152.9,0,300.3,30,973.5,0,3091.2,0,0,0,1651.8,411.45,0,427.2,0,10.85,0,252,1886,43.5,0,0,1330,0,0,0,0,0,0,83.46,0,50.85,0,0,36.5,71.4,0,0,994.5,0,0,0,0,66,0,0,245.32,0,0,148.5,0,0,-54,62.4,686.4,56.46,0,0,0,1450,0,0,0,31.7,97.37,0,0,36,0,0,39,0,0
1/15/2016,0,0,4.5,0,0,0,0,123.75,68.4,488.52,304.56,0,0,0,0,0,0,0,0,0,0,78.65,0,2194.8,26.6,8822.8,0,0,0,85.92,9.45,0,2002.5,443.3,21.7,19.35,0,706.22,45,0,25.3,0,0,0,70,0,0,0,0,15.51,33.9,0,0,-14.97,68.19,0,13.95,161.5,0,0,0,9216.45,1100,0,0,43,0,0,0,0,0,-198,1684.8,132,96.99,0,0,0,2958,0,0,50,0,325.63,0,150,0,0,0,0,0,0
1/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2016,0,0,58.5,0,0,0,0,715,1.9,1194.12,268.2,0,0,0,0,0,147,0,0,0,0,107.25,30,566.4,0,8073.34,0,0,0,14.32,0,0,4489.61,42.4,0,0,288,11.5,0.68,0,4212.45,19,0,0,70,10.95,0,0,41.73,0,33.9,0,0,292,151.75,0,18.6,221,0,0,0,1257.3,6.38,0,0,86,0,0,49.5,0,0,36,78,63.8,127.5,0,0,0,7714,105.6,0,0,9.51,27.82,0,0,18,0,0,0,0,22.5
1/19/2016,0,0,151.85,0,0,0,0,13.75,190,169.19,2916,0,0,0,0,0,49,0,0,200.34,0,35.04,60,265.5,0,0,79.9,0,0,5799.6,0,0,97.9,0,0,0,0,1610.5,193.6,635.5,531.3,0,696.6,0,0,335.8,188.95,0,55.64,0,254.25,0,0,182.5,0,0,23.25,459,0,0,0,0,0,0,0,3719.5,0,0,0,0,0,0,280.8,1386,4760.16,0,0,0,2037.25,27.84,0,25,38.04,82.07,0,0,0,0,0,7.8,0,0
1/20/2016,0,0,0,0,0,0,0,68.75,685.9,106.78,648,0,0,0,0,0,49,0,88,23.12,0,14.3,0,690.3,0,-8.05,0,0,0,358,336.8,0,284.8,657.2,0,0,0,0,0,77.5,101.2,19,0,0,70,-25.55,527.55,36.25,0,0,41.53,0,0,36.5,17.85,0,18.13,8.5,0,0,0,12.7,220,0,0,439.68,0,0,103.95,0,0,-252,8.58,110,20.83,0,0,0,6155.25,0,0,0,0,27.82,0,0,0,0,0,530.4,0,0
1/21/2016,0,0,2.25,0,0,0,0,192.5,57,208.43,180,0,0,0,0,0,49,0,0,143.72,0,439.37,0,371.7,1596,2334,0,0,0,716,402,0,267,1685.4,10.85,0,720,0,4.36,325.5,379.5,0,387,0,70,-430.7,0,136.25,556.4,0,16.95,0,0,146,17.85,0,25.34,-8.5,0,0,0,0,31.9,0,0,31.18,0,0,0,0,0,-306,93.6,22,153,0,0,0,65.25,2390.4,0,300,0,13.91,0,0,36,0,0,90.48,0,0
1/22/2016,0,0,5.51,0,0,0,0,165,190,89.83,248.4,0,0,0,0,0,0,0,0,234.5,0,171.6,0,265.5,0,0,39.95,0,0,0,134,0,623,477,0,19.89,813.6,16.68,5.18,0,253,361,0,0,0,7.3,1133.71,0,431.21,0,220.35,0,0,109.5,43.73,0,9.3,212.5,0,0,0,9.21,306.9,0,0,0,0,0,9.9,0,0,116.1,1326,1680.8,67.16,0,0,0,623.5,0,0,0,110.95,54.25,0,0,0,20.57,0,248.82,0,0
1/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2016,0,0,5.51,0,0,0,0,1223.75,371.5,3938.88,196.2,0,0,0,0,0,0,0,0,20.1,0,7.15,0,35.4,99.75,414.17,79.9,0,0,28.64,-6.7,0,1441.8,127.2,0,0,0,34.5,3.68,310,12.65,1425,0,0,910,43.8,0,0,83.46,319,0,0,0,563.93,366.82,0,-2.56,42.5,0,0,0,0,259.6,0,0,-21.5,0,0,0,0,0,18,0,22,71.83,50,0,0,688.75,0,0,25,0,13.91,0,50,0,0,0,11.31,0,0
1/26/2016,0,0,2.25,0,0,0,0,27.5,201.4,464.7,108,0,0,0,0,0,49,0,0,455.6,0,21.45,0,389.4,0,668.15,39.95,0,0,730.32,787.3,0,1157,646.6,0,0,0,230,4.5,44.96,0,0,0,0,70,0,21,0,13.91,0,0,0,0,36.5,0,0,4.65,0,0,0,0,0,994.4,0,0,0,0,0,499.95,0,0,-288,78,127.6,153,0,0,60,0,55.68,0,0,0,41.73,0,0,0,0,0,0,0,115.7
1/27/2016,0,0,0,0,0,0,0,0,383.8,11.3,144,0,0,0,0,0,196,0,0,9.51,0,443.3,0,0,1888,46263.35,0,0,44,333.74,0,0,35.6,0,173.6,-13.72,0,23,9.39,0,0,152,0,0,140,646.05,425.5,96,83.46,0,67.8,0,0,161.33,0,0,0,323,0,0,0,9.02,124.8,0,0,0,0,0,0,0,0,-72,140.4,22,233.07,0,40,0,239.25,0,0,25,19.02,13.91,0,0,18,0,0,0,0,239.4
1/28/2016,0,0,45,0,0,0,0,206.25,0,160.76,432,0,0,0,0,0,147,0,44,335,0,736.45,0,1787.7,385.7,50232,0,0,0,4039.7,0,0,676.4,127.2,0,0,0,471.5,0,0,12.65,304,0,0,210,18.25,0,0,13.91,62.48,16.95,0,0,161.33,17.85,0,6.6,0,0,0,0,0,1111.92,0,0,3501.06,54.95,0,4.95,0,0,-180,1560,1210,340,0,0,0,145,0,0,0,72.91,0,0,0,0,0,0,0,0,11.33
1/29/2016,0,0,2.25,0,0,0,0,728.75,0,54.68,138.24,0,0,0,0,0,0,0,0,0,0,14.3,30,0,0,0,0,0,0,254.25,1167.1,0,0,0,0,0,0,191.13,37.5,15.5,0,190,0,0,0,0,315,0,27.82,0,16.95,0,0,124.83,108.9,0,27.15,0,0,0,0,0,272.8,0,0,30.53,0,0,297,0,0,0,15.6,384.12,0,0,0,20,4182.85,0,0,25,34.87,1265.81,0,0,0,20.57,0,7.8,0,0
1/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
